Medium, VariantID, Image, isDefault, Name, Frames, ProductID, MPN, Price, Dimensions, FrameDescription
Giclee Print,100998,http://www.reparteegallery.com/images/variant/large/DP501133FD.jpg,0,Fisher Of Men Frame D, REP133118,41656,DP501133FD,124.9500, 20 X 17,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,100975,http://www.reparteegallery.com/images/variant/large/DP501134.jpg,1,Fisher Of Men,,41657,DP501134,34.9500,18 X 12,
Giclee Print,101002,http://www.reparteegallery.com/images/variant/large/DP501134FD.jpg,0,Fisher Of Men Frame D, REP133118,41657,DP501134FD,49.9500, 18 X 12,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,100999,http://www.reparteegallery.com/images/variant/large/DP501134FA.jpg,0,Fisher Of Men Frame A, REP133002,41657,DP501134FA,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101000,http://www.reparteegallery.com/images/variant/large/DP501134FB.jpg,0,Fisher Of Men Frame B, REP133111,41657,DP501134FB,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101001,http://www.reparteegallery.com/images/variant/large/DP501134FC.jpg,0,Fisher Of Men Frame C, REP133115,41657,DP501134FC,159.9500, 25 X 19,1 1/4 X 3 1/4 Finish:  White
Giclee Print,100976,http://www.reparteegallery.com/images/variant/large/DP501135.jpg,1,Fisher Of Men,,41658,DP501135,44.9500,21 X 14,
Giclee Print,101003,http://www.reparteegallery.com/images/variant/large/DP501135FA.jpg,0,Fisher Of Men Frame A, REP140002,41658,DP501135FA,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101004,http://www.reparteegallery.com/images/variant/large/DP501135FB.jpg,0,Fisher Of Men Frame B, REP140111,41658,DP501135FB,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101005,http://www.reparteegallery.com/images/variant/large/DP501135FC.jpg,0,Fisher Of Men Frame C, REP140115,41658,DP501135FC,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101006,http://www.reparteegallery.com/images/variant/large/DP501135FD.jpg,0,Fisher Of Men Frame D, REP140118,41658,DP501135FD,209.9500, 29 X 22,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,100977,http://www.reparteegallery.com/images/variant/large/DP501136.jpg,1,Fisher Of Men,,41659,DP501136,120.0000,30 X 20,
Giclee Print,101007,http://www.reparteegallery.com/images/variant/large/DP501136FA.jpg,0,Fisher Of Men Frame A, REP131002,41659,DP501136FA,379.9500, 42 X 32,1 3/4 X 5 1/4 Classic Black
Giclee Print,101008,http://www.reparteegallery.com/images/variant/large/DP501136FB.jpg,0,Fisher Of Men Frame B, REP131111,41659,DP501136FB,379.9500, 42 X 32,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101009,http://www.reparteegallery.com/images/variant/large/DP501136FC.jpg,0,Fisher Of Men Frame C, REP131115,41659,DP501136FC,379.9500, 42 X 32,1 3/4 X 5 1/4 White
Giclee Print,101010,http://www.reparteegallery.com/images/variant/large/DP501136FD.jpg,0,Fisher Of Men Frame D, REP131118,41659,DP501136FD,379.9500, 42 X 32,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101011,http://www.reparteegallery.com/images/variant/large/DP500156.jpg,1,I Have Prayed For Thee,,41660,DP500156,49.9900,10 X 13,
Giclee Print,101012,http://www.reparteegallery.com/images/variant/large/DP500377.jpg,1,I Have Prayed For Thee,,41662,DP500377,24.9500,11 X 14,
Giclee Print,101017,http://www.reparteegallery.com/images/variant/large/DP500377FA.jpg,0,I Have Prayed For Thee Frame A, REP133002,41662,DP500377FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101018,http://www.reparteegallery.com/images/variant/large/DP500377FB.jpg,0,I Have Prayed For Thee Frame B, REP133111,41662,DP500377FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101019,http://www.reparteegallery.com/images/variant/large/DP500377FC.jpg,0,I Have Prayed For Thee Frame C, REP133115,41662,DP500377FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101020,http://www.reparteegallery.com/images/variant/large/DP500377FD.jpg,0,I Have Prayed For Thee Frame D, REP133118,41662,DP500377FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101013,http://www.reparteegallery.com/images/variant/large/DP500629.jpg,1,I Have Prayed For Thee,,41663,DP500629,34.9500,12 X 18,
Giclee Print,101024,http://www.reparteegallery.com/images/variant/large/DP500629FD.jpg,0,I Have Prayed For Thee Frame D, REP133118,41663,DP500629FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,113376,http://www.reparteegallery.com/images/variant/large/DP500629FE.jpg,0,I Have Prayed For Thee Frame E, W8401,41663,DP500629FE,134.9500, 17 3/4 X 23 3/4,1 X 3 Dk. Gray Olive Wood Style
Giclee Print,101021,http://www.reparteegallery.com/images/variant/large/DP500629FA.jpg,0,I Have Prayed For Thee Frame A, REP133002,41663,DP500629FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101022,http://www.reparteegallery.com/images/variant/large/DP500629FB.jpg,0,I Have Prayed For Thee Frame B, REP133111,41663,DP500629FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101023,http://www.reparteegallery.com/images/variant/large/DP500629FC.jpg,0,I Have Prayed For Thee Frame C, REP133115,41663,DP500629FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101014,http://www.reparteegallery.com/images/variant/large/DP500782.jpg,1,I Have Prayed For Thee,,41664,DP500782,44.9500,14 X 21,
Giclee Print,101025,http://www.reparteegallery.com/images/variant/large/DP500782FA.jpg,0,I Have Prayed For Thee Frame A, REP140002,41664,DP500782FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101026,http://www.reparteegallery.com/images/variant/large/DP500782FB.jpg,0,I Have Prayed For Thee Frame B, REP140111,41664,DP500782FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101027,http://www.reparteegallery.com/images/variant/large/DP500782FC.jpg,0,I Have Prayed For Thee Frame C, REP140115,41664,DP500782FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101028,http://www.reparteegallery.com/images/variant/large/DP500782FD.jpg,0,I Have Prayed For Thee Frame D, REP140118,41664,DP500782FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101015,http://www.reparteegallery.com/images/variant/large/DP500930.jpg,1,I Have Prayed For Thee,,41665,DP500930,120.0000,20 X 30,
Giclee Print,101029,http://www.reparteegallery.com/images/variant/large/DP500930FA.jpg,0,I Have Prayed For Thee Frame A, REP131002,41665,DP500930FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101030,http://www.reparteegallery.com/images/variant/large/DP500930FB.jpg,0,I Have Prayed For Thee Frame B, REP131111,41665,DP500930FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101031,http://www.reparteegallery.com/images/variant/large/DP500930FC.jpg,0,I Have Prayed For Thee Frame C, REP131115,41665,DP500930FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101032,http://www.reparteegallery.com/images/variant/large/DP500930FD.jpg,0,I Have Prayed For Thee Frame D, REP131118,41665,DP500930FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101033,http://www.reparteegallery.com/images/variant/large/DP500157.jpg,1,In His Glory,,41666,DP500157,49.9900,10 X 13,
Giclee Print,101034,http://www.reparteegallery.com/images/variant/large/DP500378.jpg,1,In His Glory,,41668,DP500378,24.9500,11 X 14,
Giclee Print,101039,http://www.reparteegallery.com/images/variant/large/DP500378FA.jpg,0,In His Glory Frame A, REP133002,41668,DP500378FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101040,http://www.reparteegallery.com/images/variant/large/DP500378FB.jpg,0,In His Glory Frame B, REP133111,41668,DP500378FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101041,http://www.reparteegallery.com/images/variant/large/DP500378FC.jpg,0,In His Glory Frame C, REP133115,41668,DP500378FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101042,http://www.reparteegallery.com/images/variant/large/DP500378FD.jpg,0,In His Glory Frame D, REP133118,41668,DP500378FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101035,http://www.reparteegallery.com/images/variant/large/DP500630.jpg,1,In His Glory,,41669,DP500630,34.9500,12 X 18,
Giclee Print,101046,http://www.reparteegallery.com/images/variant/large/DP500630FD.jpg,0,In His Glory Frame D, REP133118,41669,DP500630FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101043,http://www.reparteegallery.com/images/variant/large/DP500630FA.jpg,0,In His Glory Frame A, REP133002,41669,DP500630FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101044,http://www.reparteegallery.com/images/variant/large/DP500630FB.jpg,0,In His Glory Frame B, REP133111,41669,DP500630FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101045,http://www.reparteegallery.com/images/variant/large/DP500630FC.jpg,0,In His Glory Frame C, REP133115,41669,DP500630FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101036,http://www.reparteegallery.com/images/variant/large/DP500783.jpg,1,In His Glory,,41670,DP500783,44.9500,14 X 21,
Giclee Print,113368,http://www.reparteegallery.com/images/variant/large/DP500783FE.jpg,0,In His Glory Frame E, TPM843,41670,DP500783FE,139.9500, 22 1/2 X 29 1/2,4 3/8 Dark Maroon with Highlights
Giclee Print,101047,http://www.reparteegallery.com/images/variant/large/DP500783FA.jpg,0,In His Glory Frame A, REP140002,41670,DP500783FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101048,http://www.reparteegallery.com/images/variant/large/DP500783FB.jpg,0,In His Glory Frame B, REP140111,41670,DP500783FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101049,http://www.reparteegallery.com/images/variant/large/DP500783FC.jpg,0,In His Glory Frame C, REP140115,41670,DP500783FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101050,http://www.reparteegallery.com/images/variant/large/DP500783FD.jpg,0,In His Glory Frame D, REP140118,41670,DP500783FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101037,http://www.reparteegallery.com/images/variant/large/DP500931.jpg,1,In His Glory,,41671,DP500931,120.0000,20 X 30,
Giclee Print,101051,http://www.reparteegallery.com/images/variant/large/DP500931FA.jpg,0,In His Glory Frame A, REP131002,41671,DP500931FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101052,http://www.reparteegallery.com/images/variant/large/DP500931FB.jpg,0,In His Glory Frame B, REP131111,41671,DP500931FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101053,http://www.reparteegallery.com/images/variant/large/DP500931FC.jpg,0,In His Glory Frame C, REP131115,41671,DP500931FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101054,http://www.reparteegallery.com/images/variant/large/DP500931FD.jpg,0,In His Glory Frame D, REP131118,41671,DP500931FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101055,http://www.reparteegallery.com/images/variant/large/DP500158.jpg,1,In The Arms Of His Love,,41672,DP500158,49.9900,10 X 13,
Giclee Print,101056,http://www.reparteegallery.com/images/variant/large/DP500379.jpg,1,In The Arms Of His Love,,41674,DP500379,24.9500,11 X 14,
Giclee Print,101060,http://www.reparteegallery.com/images/variant/large/DP500379FA.jpg,0,In The Arms Of His Love Frame A, REP133002,41674,DP500379FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101062,http://www.reparteegallery.com/images/variant/large/DP500379FB.jpg,0,In The Arms Of His Love Frame B, REP133111,41674,DP500379FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101063,http://www.reparteegallery.com/images/variant/large/DP500379FC.jpg,0,In The Arms Of His Love Frame C, REP133115,41674,DP500379FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101064,http://www.reparteegallery.com/images/variant/large/DP500379FD.jpg,0,In The Arms Of His Love Frame D, REP133118,41674,DP500379FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101057,http://www.reparteegallery.com/images/variant/large/DP500631.jpg,1,In The Arms Of His Love,,41675,DP500631,34.9500,12 X 18,
Giclee Print,101068,http://www.reparteegallery.com/images/variant/large/DP500631FD.jpg,0,In The Arms Of His Love Frame D, REP133118,41675,DP500631FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101065,http://www.reparteegallery.com/images/variant/large/DP500631FA.jpg,0,In The Arms Of His Love Frame A, REP133002,41675,DP500631FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101066,http://www.reparteegallery.com/images/variant/large/DP500631FB.jpg,0,In The Arms Of His Love Frame B, REP133111,41675,DP500631FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101067,http://www.reparteegallery.com/images/variant/large/DP500631FC.jpg,0,In The Arms Of His Love Frame C, REP133115,41675,DP500631FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101058,http://www.reparteegallery.com/images/variant/large/DP500784.jpg,1,In The Arms Of His Love,,41676,DP500784,44.9500,14 X 21,
Giclee Print,113371,http://www.reparteegallery.com/images/variant/large/DP500784FE.jpg,0,In The Arms Of His Love Frame E, TPM295,41676,DP500784FE,134.9500, 21 X 28,3 5/8 Dark Brown Wood Grain Gold Lip
Giclee Print,101069,http://www.reparteegallery.com/images/variant/large/DP500784FA.jpg,0,In The Arms Of His Love Frame A, REP140002,41676,DP500784FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101070,http://www.reparteegallery.com/images/variant/large/DP500784FB.jpg,0,In The Arms Of His Love Frame B, REP140111,41676,DP500784FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101071,http://www.reparteegallery.com/images/variant/large/DP500784FC.jpg,0,In The Arms Of His Love Frame C, REP140115,41676,DP500784FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101072,http://www.reparteegallery.com/images/variant/large/DP500784FD.jpg,0,In The Arms Of His Love Frame D, REP140118,41676,DP500784FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101059,http://www.reparteegallery.com/images/variant/large/DP500932.jpg,1,In The Arms Of His Love,,41677,DP500932,120.0000,20 X 30,
Giclee Print,101073,http://www.reparteegallery.com/images/variant/large/DP500932FA.jpg,0,In The Arms Of His Love Frame A, REP131002,41677,DP500932FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101074,http://www.reparteegallery.com/images/variant/large/DP500932FB.jpg,0,In The Arms Of His Love Frame B, REP131111,41677,DP500932FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101075,http://www.reparteegallery.com/images/variant/large/DP500932FC.jpg,0,In The Arms Of His Love Frame C, REP131115,41677,DP500932FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101076,http://www.reparteegallery.com/images/variant/large/DP500932FD.jpg,0,In The Arms Of His Love Frame D, REP131118,41677,DP500932FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101077,http://www.reparteegallery.com/images/variant/large/DP500159.jpg,1,Infinite Worth,,41678,DP500159,49.9900,10 X 13,
Giclee Print,101078,http://www.reparteegallery.com/images/variant/large/DP500380.jpg,1,Infinite Worth,,41680,DP500380,24.9500,11 X 14,
Giclee Print,101083,http://www.reparteegallery.com/images/variant/large/DP500380FA.jpg,0,Infinite Worth Frame A, REP133002,41680,DP500380FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101084,http://www.reparteegallery.com/images/variant/large/DP500380FB.jpg,0,Infinite Worth Frame B, REP133111,41680,DP500380FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101085,http://www.reparteegallery.com/images/variant/large/DP500380FC.jpg,0,Infinite Worth Frame C, REP133115,41680,DP500380FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101086,http://www.reparteegallery.com/images/variant/large/DP500380FD.jpg,0,Infinite Worth Frame D, REP133118,41680,DP500380FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101079,http://www.reparteegallery.com/images/variant/large/DP500632.jpg,1,Infinite Worth,,41681,DP500632,34.9500,12 X 18,
Giclee Print,101090,http://www.reparteegallery.com/images/variant/large/DP500632FD.jpg,0,Infinite Worth Frame D, REP133118,41681,DP500632FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101087,http://www.reparteegallery.com/images/variant/large/DP500632FA.jpg,0,Infinite Worth Frame A, REP133002,41681,DP500632FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101088,http://www.reparteegallery.com/images/variant/large/DP500632FB.jpg,0,Infinite Worth Frame B, REP133111,41681,DP500632FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101089,http://www.reparteegallery.com/images/variant/large/DP500632FC.jpg,0,Infinite Worth Frame C, REP133115,41681,DP500632FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101080,http://www.reparteegallery.com/images/variant/large/DP500785.jpg,1,Infinite Worth,,41682,DP500785,44.9500,14 X 21,
Giclee Print,101091,http://www.reparteegallery.com/images/variant/large/DP500785FA.jpg,0,Infinite Worth Frame A, REP140002,41682,DP500785FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101092,http://www.reparteegallery.com/images/variant/large/DP500785FB.jpg,0,Infinite Worth Frame B, REP140111,41682,DP500785FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101093,http://www.reparteegallery.com/images/variant/large/DP500785FC.jpg,0,Infinite Worth Frame C, REP140115,41682,DP500785FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101094,http://www.reparteegallery.com/images/variant/large/DP500785FD.jpg,0,Infinite Worth Frame D, REP140118,41682,DP500785FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101081,http://www.reparteegallery.com/images/variant/large/DP500933.jpg,1,Infinite Worth,,41683,DP500933,120.0000,20 X 30,
Giclee Print,101095,http://www.reparteegallery.com/images/variant/large/DP500933FA.jpg,0,Infinite Worth Frame A, REP131002,41683,DP500933FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101096,http://www.reparteegallery.com/images/variant/large/DP500933FB.jpg,0,Infinite Worth Frame B, REP131111,41683,DP500933FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101097,http://www.reparteegallery.com/images/variant/large/DP500933FC.jpg,0,Infinite Worth Frame C, REP131115,41683,DP500933FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101098,http://www.reparteegallery.com/images/variant/large/DP500933FD.jpg,0,Infinite Worth Frame D, REP131118,41683,DP500933FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101099,http://www.reparteegallery.com/images/variant/large/DP500160.jpg,1,Infinite Worth,,41689,DP500160,49.9900,10 X 13,
Giclee Print,101100,http://www.reparteegallery.com/images/variant/large/DP500381.jpg,1,Lost Lamb,,41691,DP500381,24.9500,11 X 14,
Giclee Print,101105,http://www.reparteegallery.com/images/variant/large/DP500381FA.jpg,0,Lost Lamb Frame A, REP133002,41691,DP500381FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101106,http://www.reparteegallery.com/images/variant/large/DP500381FB.jpg,0,Lost Lamb Frame B, REP133111,41691,DP500381FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101107,http://www.reparteegallery.com/images/variant/large/DP500381FC.jpg,0,Lost Lamb Frame C, REP133115,41691,DP500381FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101108,http://www.reparteegallery.com/images/variant/large/DP500381FD.jpg,0,Lost Lamb Frame D, REP133118,41691,DP500381FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101101,http://www.reparteegallery.com/images/variant/large/DP500633.jpg,1,Infinite Worth,,41692,DP500633,34.9500,12 X 18,
Giclee Print,101112,http://www.reparteegallery.com/images/variant/large/DP500633FD.jpg,0,Lost Lamb Frame D, REP133118,41692,DP500633FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,113381,http://www.reparteegallery.com/images/variant/large/DP500633FE.jpg,0,Infinite Worth Frame E, W8410,41692,DP500633FE,119.9500, 17 3/4 X 23 3/4,1 1/4 X 3 Kendall Brown Wood-Tone Poly
Giclee Print,101109,http://www.reparteegallery.com/images/variant/large/DP500633FA.jpg,0,Lost Lamb Frame A, REP133002,41692,DP500633FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101110,http://www.reparteegallery.com/images/variant/large/DP500633FB.jpg,0,Lost Lamb Frame B, REP133111,41692,DP500633FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101111,http://www.reparteegallery.com/images/variant/large/DP500633FC.jpg,0,Lost Lamb Frame C, REP133115,41692,DP500633FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101102,http://www.reparteegallery.com/images/variant/large/DP500786.jpg,1,Infinite Worth,,41693,DP500786,44.9500,14 X 21,
Giclee Print,101113,http://www.reparteegallery.com/images/variant/large/DP500786FA.jpg,0,Lost Lamb Frame A, REP140002,41693,DP500786FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101114,http://www.reparteegallery.com/images/variant/large/DP500786FB.jpg,0,Lost Lamb Frame B, REP140111,41693,DP500786FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101115,http://www.reparteegallery.com/images/variant/large/DP500786FC.jpg,0,Lost Lamb Frame C, REP140115,41693,DP500786FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101116,http://www.reparteegallery.com/images/variant/large/DP500786FD.jpg,0,Lost Lamb Frame D, REP140118,41693,DP500786FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101103,http://www.reparteegallery.com/images/variant/large/DP500934.jpg,1,Infinite Worth,,41694,DP500934,120.0000,20 X 30,
Giclee Print,101117,http://www.reparteegallery.com/images/variant/large/DP500934FA.jpg,0,Lost Lamb Frame A, REP131002,41694,DP500934FA,379.9500, 32 X 42,1 3/4 X 5 1/4 Classic Black
Giclee Print,101118,http://www.reparteegallery.com/images/variant/large/DP500934FB.jpg,0,Lost Lamb Frame B, REP131111,41694,DP500934FB,379.9500, 32 X 42,1 3/4 X 5 1/4 Cappuccino
Giclee Print,101119,http://www.reparteegallery.com/images/variant/large/DP500934FC.jpg,0,Lost Lamb Frame C, REP131115,41694,DP500934FC,379.9500, 32 X 42,1 3/4 X 5 1/4 White
Giclee Print,101120,http://www.reparteegallery.com/images/variant/large/DP500934FD.jpg,0,Lost Lamb Frame D, REP131118,41694,DP500934FD,379.9500, 32 X 42,1 3/4 X 5 1/4 Vandyke
Giclee Print on Plaque,101121,http://www.reparteegallery.com/images/variant/large/DP500161.jpg,1,Mary Magdalene,,41695,DP500161,49.9900,10 X 13,
Giclee Print,101122,http://www.reparteegallery.com/images/variant/large/DP500382.jpg,1,Mary Magdalene,,41697,DP500382,24.9500,11 X 14,
Giclee Print,101127,http://www.reparteegallery.com/images/variant/large/DP500382FA.jpg,0,Mary Magdalene Frame A, REP133002,41697,DP500382FA,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101128,http://www.reparteegallery.com/images/variant/large/DP500382FB.jpg,0,Mary Magdalene Frame B, REP133111,41697,DP500382FB,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101129,http://www.reparteegallery.com/images/variant/large/DP500382FC.jpg,0,Mary Magdalene Frame C, REP133115,41697,DP500382FC,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101130,http://www.reparteegallery.com/images/variant/large/DP500382FD.jpg,0,Mary Magdalene Frame D, REP133118,41697,DP500382FD,124.9500, 17 X 20,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101123,http://www.reparteegallery.com/images/variant/large/DP500634.jpg,1,Mary Magdalene,,41698,DP500634,34.9500,12 X 18,
Giclee Print,101134,http://www.reparteegallery.com/images/variant/large/DP500634FD.jpg,0,Mary Magdalene Frame D, REP133118,41698,DP500634FD,49.9500, 12 X 18,1 1/4 X 3 1/4 Finish:  Vandyke
Giclee Print,101131,http://www.reparteegallery.com/images/variant/large/DP500634FA.jpg,0,Mary Magdalene Frame A, REP133002,41698,DP500634FA,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish: Classic Black
Giclee Print,101132,http://www.reparteegallery.com/images/variant/large/DP500634FB.jpg,0,Mary Magdalene Frame B, REP133111,41698,DP500634FB,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  Cappuccino
Giclee Print,101133,http://www.reparteegallery.com/images/variant/large/DP500634FC.jpg,0,Mary Magdalene Frame C, REP133115,41698,DP500634FC,159.9500, 19 X 25,1 1/4 X 3 1/4 Finish:  White
Giclee Print,101124,http://www.reparteegallery.com/images/variant/large/DP500787.jpg,1,Mary Magdalene,,41699,DP500787,44.9500,14 X 21,
Giclee Print,101135,http://www.reparteegallery.com/images/variant/large/DP500787FA.jpg,0,Mary Magdalene Frame A, REP140002,41699,DP500787FA,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Classic Black
Giclee Print,101136,http://www.reparteegallery.com/images/variant/large/DP500787FB.jpg,0,Mary Magdalene Frame B, REP140111,41699,DP500787FB,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Cappuccino
Giclee Print,101137,http://www.reparteegallery.com/images/variant/large/DP500787FC.jpg,0,Mary Magdalene Frame C, REP140115,41699,DP500787FC,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  White
Giclee Print,101138,http://www.reparteegallery.com/images/variant/large/DP500787FD.jpg,0,Mary Magdalene Frame D, REP140118,41699,DP500787FD,209.9500, 22 X 29,1 1/4 X 4 1/4 Finish:  Vandyke
Giclee Print,101125,http://www.reparteegallery.com/images/variant/large/DP500935.jpg,1,Mary Magdalene,,41700,DP500935,120.0000,20 X 30,
